Term | TF-IDF country | TF-IDF pop | TF-IDF rap | TF-IDFrock
wired	|	0.000000	|	0.301030	|	0.000000	|	0.602060	|	
joints	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
10000	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
alien	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Milky	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
fuel	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
sands	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
jigsaw	|	0.000000	|	0.602060	|	0.000000	|	0.301030	|	
incomplete	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
choices	|	0.000000	|	0.903090	|	0.301030	|	0.000000	|	
created	|	0.000000	|	0.499755	|	0.124939	|	0.374816	|	
might've	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
Chasin'	|	0.000000	|	1.204120	|	0.602060	|	0.000000	|	
flashin'	|	0.000000	|	0.499755	|	0.124939	|	0.124939	|	
apologise	|	0.000000	|	2.408240	|	0.000000	|	0.000000	|	
serious	|	0.000000	|	1.124449	|	0.124939	|	0.124939	|	
intuition	|	0.000000	|	0.602060	|	0.000000	|	0.301030	|	
roar	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
lion	|	0.000000	|	0.249877	|	0.124939	|	0.249877	|	
Waves	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
frightening	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
weightless	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
vivid	|	0.000000	|	2.408240	|	0.000000	|	0.000000	|	
Torture	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
suspended	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
nothing's	|	0.000000	|	0.602060	|	0.000000	|	1.806180	|	
Bitter	|	0.000000	|	0.602060	|	0.000000	|	1.505150	|	
conversations	|	0.000000	|	0.374816	|	0.249877	|	0.124939	|	
paycheck	|	0.000000	|	2.408240	|	0.000000	|	0.000000	|	
homesick	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
realest	|	0.000000	|	0.602060	|	1.505150	|	0.000000	|	
warmth	|	0.000000	|	2.408240	|	0.000000	|	0.000000	|	
alcohol	|	0.000000	|	1.806180	|	0.301030	|	0.000000	|	
Hotter	|	0.000000	|	5.418540	|	0.301030	|	0.000000	|	
manna	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
fooling	|	0.000000	|	0.602060	|	0.000000	|	0.602060	|	
blamed	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
tryna'	|	0.000000	|	2.408240	|	2.709270	|	0.000000	|	
Tch	|	0.000000	|	1.204120	|	0.301030	|	0.000000	|	
fifths	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
Biting	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
tame	|	0.000000	|	7.224720	|	0.000000	|	0.000000	|	
argue	|	0.000000	|	3.612360	|	0.000000	|	0.000000	|	
Mwah	|	0.000000	|	3.010300	|	0.301030	|	0.000000	|	
mwah	|	0.000000	|	12.041200	|	0.000000	|	0.000000	|	
garden	|	0.000000	|	3.498285	|	0.499755	|	0.749632	|	
eden	|	0.000000	|	31.307120	|	0.000000	|	0.000000	|	
self	|	0.000000	|	0.249877	|	0.124939	|	0.499755	|	
Eden	|	0.000000	|	7.224720	|	0.000000	|	0.000000	|	
complications	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
meantime	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
communicate	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
neighbours	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
blasting	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
maryjane	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
poison	|	0.000000	|	0.602060	|	0.301030	|	0.000000	|	
coursing	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
blurred	|	0.000000	|	0.602060	|	0.000000	|	0.301030	|	
Wrote	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
pushin'	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
forwards	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Practice	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
whoaoh	|	0.000000	|	0.301030	|	0.000000	|	0.602060	|	
highs	|	0.000000	|	0.301030	|	0.000000	|	0.602060	|	
lows	|	0.000000	|	0.124939	|	0.124939	|	0.124939	|	
remedy	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Losing	|	0.000000	|	0.301030	|	0.000000	|	0.602060	|	
Dreaming	|	0.000000	|	0.301030	|	0.301030	|	0.000000	|	
sky's	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
crawling	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
bittersweet	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
Longing	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
fantasies	|	0.000000	|	0.301030	|	0.000000	|	0.301030	|	
ohso	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
aticking	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
tumblin'	|	0.000000	|	8.428840	|	0.000000	|	0.000000	|	
Karma's	|	0.000000	|	8.428840	|	0.000000	|	0.000000	|	
blaming	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
insecurities	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
Slammed	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
radar	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
chaos	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
youth	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
seas	|	0.000000	|	2.408240	|	0.000000	|	0.000000	|	
Tryina	|	0.000000	|	2.408240	|	0.000000	|	0.000000	|	
Living	|	0.000000	|	0.249877	|	0.249877	|	0.374816	|	
bruise	|	0.000000	|	0.602060	|	0.000000	|	0.903090	|	
refuse	|	0.000000	|	0.249877	|	0.124939	|	0.124939	|	
forgave	|	0.000000	|	3.612360	|	0.000000	|	0.000000	|	
Fatal	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
attraction	|	0.000000	|	0.249877	|	0.124939	|	0.374816	|	
crashin'	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
Cali	|	0.000000	|	0.249877	|	0.749632	|	0.124939	|	
Tighten	|	0.000000	|	2.408240	|	0.000000	|	0.000000	|	
romance	|	0.000000	|	2.408240	|	0.000000	|	0.000000	|	
Pressure	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
flowin'	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
Crying	|	0.000000	|	0.602060	|	0.000000	|	0.903090	|	
floodin'	|	0.000000	|	0.602060	|	0.301030	|	0.000000	|	
soul's	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
rehab	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
obsession	|	0.000000	|	1.204120	|	0.000000	|	1.204120	|	
strung	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
fried	|	0.000000	|	0.602060	|	0.000000	|	0.301030	|	
CHORUS	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
advice	|	0.000000	|	0.124939	|	0.749632	|	0.374816	|	
Mom's	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
devices	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
crisis	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
judgment's	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
hazy	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
esteem	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
lovesick	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
crackhead	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
808	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
beard	|	0.000000	|	0.301030	|	0.602060	|	0.000000	|	
Grab	|	0.000000	|	0.249877	|	0.374816	|	0.124939	|	
pedicure	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
phones	|	0.000000	|	1.204120	|	0.602060	|	0.000000	|	
Droptopping	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
CDs	|	0.000000	|	0.602060	|	0.301030	|	0.000000	|	
parties	|	0.000000	|	0.374816	|	0.124939	|	0.249877	|	
tipsy	|	0.000000	|	0.602060	|	0.602060	|	0.000000	|	
Tik	|	0.000000	|	7.224720	|	0.000000	|	0.000000	|	
tok	|	0.000000	|	7.224720	|	0.000000	|	0.000000	|	
Mick	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
Jagger	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
crunk	|	0.000000	|	1.204120	|	0.301030	|	0.000000	|	
junk	|	0.000000	|	1.204120	|	1.204120	|	0.000000	|	
Popo	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
freaks	|	0.000000	|	0.499755	|	0.749632	|	0.374816	|	
freeforall	|	0.000000	|	2.408240	|	0.000000	|	0.000000	|	
Comes	|	0.000000	|	2.408240	|	0.000000	|	0.000000	|	
pimps	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Trans	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
hardcore	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
Tear	|	0.000000	|	0.301030	|	0.000000	|	0.602060	|	
Knocking	|	0.000000	|	0.301030	|	0.000000	|	0.301030	|	
E'rybody	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
filthy	|	0.000000	|	0.124939	|	0.374816	|	0.499755	|	
hotmess	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
payed	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
designated	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
driver	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Ohhhh	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
ohhhh	|	0.000000	|	2.408240	|	0.000000	|	0.000000	|	
Ohhhwoah	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Stttutter	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
pimp	|	0.000000	|	0.124939	|	1.374326	|	2.248897	|	
lame	|	0.000000	|	0.124939	|	6.621753	|	0.124939	|	
Wowohohohoh	|	0.000000	|	3.612360	|	0.000000	|	0.000000	|	
leaked	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
shit's	|	0.000000	|	0.602060	|	1.505150	|	0.000000	|	
uhoh	|	0.000000	|	2.408240	|	0.301030	|	0.000000	|	
Uhohoh	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
wow	|	0.000000	|	0.124939	|	15.867220	|	0.249877	|	
gross	|	0.000000	|	0.301030	|	0.000000	|	0.602060	|	
Stephen	|	0.000000	|	7.826780	|	0.903090	|	0.000000	|	
trashed	|	0.000000	|	0.301030	|	0.000000	|	0.602060	|	
Sneered	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
object	|	0.000000	|	0.602060	|	0.301030	|	0.000000	|	
rejection	|	0.000000	|	2.408240	|	0.000000	|	0.000000	|	
Steve	|	0.000000	|	0.301030	|	1.204120	|	0.000000	|	
knit	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Blah	|	0.000000	|	6.622660	|	0.000000	|	0.000000	|	
Zip	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
padlock	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
dick's	|	0.000000	|	0.301030	|	0.000000	|	0.301030	|	
Music's	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
hush	|	0.000000	|	0.602060	|	0.301030	|	0.000000	|	
Hush	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
tatatalking	|	0.000000	|	2.408240	|	0.000000	|	0.000000	|	
Carahah	|	0.000000	|	2.408240	|	0.000000	|	0.000000	|	
3OH3	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
delaying	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Sense	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Sayin'	|	0.000000	|	0.301030	|	0.903090	|	0.000000	|	
matters	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
hungover	|	0.000000	|	3.010300	|	0.000000	|	0.000000	|	
smells	|	0.000000	|	0.301030	|	0.000000	|	0.602060	|	
throbbing	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
disappears	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Backbackbackstabber	|	0.000000	|	3.612360	|	0.000000	|	0.000000	|	
Bored	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
lookie	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
Lookie	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
Girlgirl	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
backstabber	|	0.000000	|	6.622660	|	0.000000	|	0.000000	|	
stabber	|	0.000000	|	2.107210	|	0.301030	|	0.000000	|	
backbackbackstabber	|	0.000000	|	2.408240	|	0.000000	|	0.000000	|	
Backbackbackbackbackbackstabber	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Talktalktalktalktalk	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Talktalktalk	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Talktalk	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Honestly	|	0.000000	|	0.301030	|	0.000000	|	0.301030	|	
Katie's	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
repping	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Jeanie	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
StabberStabber	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
twisting	|	0.000000	|	0.602060	|	0.301030	|	0.000000	|	
manipulating	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
lunatic	|	0.000000	|	0.602060	|	0.301030	|	0.000000	|	
lone	|	0.000000	|	0.602060	|	0.301030	|	0.000000	|	
DINOSAUR	|	0.000000	|	4.816480	|	0.000000	|	0.000000	|	
Dinosaur	|	0.000000	|	3.010300	|	0.301030	|	0.000000	|	
dinosaur	|	0.000000	|	4.214420	|	0.000000	|	0.000000	|	
OLD	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
MAN	|	0.000000	|	0.903090	|	0.301030	|	0.000000	|	
scan	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
creepy	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
prowling	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
museum	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
prehistoric	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
Carnivore	|	0.000000	|	3.010300	|	0.000000	|	0.000000	|	
meat	|	0.000000	|	0.903090	|	0.301030	|	0.000000	|	
citizen	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
strut	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
toupee	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
bro	|	0.000000	|	0.124939	|	0.874571	|	0.374816	|	
fossilized	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
martini	|	0.000000	|	0.301030	|	0.301030	|	0.000000	|	
barf	|	0.000000	|	0.301030	|	0.000000	|	0.301030	|	
Seriously	|	0.000000	|	0.301030	|	1.204120	|	0.000000	|	
DINOSA	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
delusional	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
destroyed	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
Payback	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
zombie	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Boots	|	0.000000	|	6.020600	|	0.000000	|	0.000000	|	
collection	|	0.000000	|	0.301030	|	0.000000	|	0.301030	|	
perfection	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Cowboy	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Whatcha	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
rad	|	0.000000	|	0.301030	|	0.301030	|	0.000000	|	
Ahah	|	0.000000	|	5.418540	|	0.000000	|	0.000000	|	
starstruck	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
Rawr	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
stalk	|	0.000000	|	0.301030	|	0.301030	|	0.000000	|	
anus	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Breakfast	|	0.000000	|	0.602060	|	0.301030	|	0.000000	|	
cannibal	|	0.000000	|	4.214420	|	0.301030	|	0.000000	|	
pitter	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
patter	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
liver	|	0.000000	|	0.301030	|	0.301030	|	0.000000	|	
platter	|	0.000000	|	0.301030	|	0.000000	|	0.301030	|	
stir	|	0.000000	|	0.301030	|	0.000000	|	0.602060	|	
dessert	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Yep	|	0.000000	|	0.301030	|	0.000000	|	0.602060	|	
Jeffrey	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Dahmer	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
necklaceseses	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
ripped	|	0.000000	|	0.602060	|	0.000000	|	0.602060	|	
sexified	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
harharharhahahard	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
ourourourououours	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
aparparparpapapart	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
superstars	|	0.000000	|	3.612360	|	0.000000	|	0.000000	|	
dumdumdudududumb	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
numnumnunununumb	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
younyounyoyoyoyoung	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
Dressin'	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Ow	|	0.000000	|	0.301030	|	0.602060	|	0.000000	|	
bougie	|	0.000000	|	8.428840	|	0.000000	|	0.000000	|	
imagine	|	0.000000	|	0.602060	|	0.000000	|	0.301030	|	
immensity	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
servant	|	0.000000	|	0.602060	|	0.000000	|	0.301030	|	
mansion	|	0.000000	|	0.249877	|	0.874571	|	0.124939	|	
Sleazy	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
Sick	|	0.000000	|	0.249877	|	2.623713	|	1.749142	|	
Cheesy	|	0.000000	|	0.602060	|	0.301030	|	0.000000	|	
tat	|	0.000000	|	7.224720	|	0.301030	|	0.000000	|	
phat	|	0.000000	|	0.999510	|	2.498775	|	0.124939	|	
critique	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
seduction	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
technique	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
impressing	|	0.000000	|	0.602060	|	0.301030	|	0.000000	|	
dolla's	|	0.000000	|	0.602060	|	0.301030	|	0.000000	|	
scummy	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
scratch	|	0.000000	|	0.301030	|	0.301030	|	0.000000	|	
unshaved	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
limelight	|	0.000000	|	0.301030	|	0.301030	|	0.000000	|	
disasters	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
plastered	|	0.000000	|	0.301030	|	0.301030	|	0.000000	|	
Wakin'	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Sun's	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
dodging	|	0.000000	|	0.903090	|	0.602060	|	0.000000	|	
douchebag	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
trading	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
sketchy	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
phases	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
shitty	|	0.000000	|	0.301030	|	0.602060	|	0.000000	|	
douche	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
sitch	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
vag	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
nonstop	|	0.000000	|	0.903090	|	0.301030	|	0.000000	|	
pear	|	0.000000	|	7.224720	|	0.000000	|	0.000000	|	
Panties	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
droppin'	|	0.000000	|	0.124939	|	0.249877	|	0.124939	|	
phonics	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
crude	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
mangina	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
tendency	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
backroads	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Tim	|	0.000000	|	26.490640	|	0.000000	|	0.000000	|	
McGraw	|	0.000000	|	8.428840	|	0.000000	|	0.000000	|	
spotlight	|	0.000000	|	0.602060	|	0.301030	|	0.000000	|	
happiness	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
September	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
thankin'	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
summers	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
doorstep	|	0.000000	|	0.301030	|	0.000000	|	0.301030	|	
gay	|	0.000000	|	0.124939	|	1.374326	|	0.374816	|	
heartbreak	|	0.000000	|	1.204120	|	0.301030	|	0.000000	|	
strike	|	0.000000	|	1.204120	|	0.000000	|	0.903090	|	
planning	|	0.000000	|	0.301030	|	0.000000	|	0.301030	|	
revenge	|	0.000000	|	0.301030	|	0.301030	|	0.000000	|	
Drew	|	0.000000	|	4.816480	|	0.000000	|	0.000000	|	
needing	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
flawless	|	0.000000	|	0.602060	|	0.903090	|	0.000000	|	
tomorrow's	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
mission	|	0.000000	|	0.124939	|	0.749632	|	0.124939	|	
rainy	|	0.000000	|	1.204120	|	0.000000	|	1.505150	|	
Given	|	0.000000	|	2.408240	|	0.000000	|	0.000000	|	
defending	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
dreamer	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
condescending	|	0.000000	|	0.301030	|	0.301030	|	0.000000	|	
traveled	|	0.000000	|	0.301030	|	0.000000	|	0.301030	|	
notices	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
water's	|	0.000000	|	0.903090	|	0.000000	|	0.903090	|	
jumping	|	0.000000	|	0.374816	|	0.374816	|	0.124939	|	
penny	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Cory's	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
jungle	|	0.000000	|	0.124939	|	0.624694	|	0.249877	|	
Cory	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
honestly	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
dared	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
sixteen	|	0.000000	|	0.124939	|	0.124939	|	0.124939	|	
beds	|	0.000000	|	0.301030	|	0.602060	|	0.000000	|	
Slamming	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
onehand	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
slammin'	|	0.000000	|	1.806180	|	0.000000	|	0.301030	|	
Sneakin'	|	0.000000	|	3.612360	|	0.000000	|	0.000000	|	
Askin'	|	0.000000	|	3.612360	|	0.000000	|	0.000000	|	
trampled	|	0.000000	|	0.602060	|	0.301030	|	0.000000	|	
napkin	|	0.000000	|	0.602060	|	0.301030	|	0.000000	|	
deepest	|	0.000000	|	0.301030	|	0.000000	|	0.602060	|	
unbelievable	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
invisible	|	0.000000	|	1.204120	|	0.301030	|	0.000000	|	
realise	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Should've	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
realised	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
unbroken	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
songwriting	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
countdown	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Swift	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
awesome	|	0.000000	|	1.204120	|	1.204120	|	0.000000	|	
compliment	|	0.000000	|	1.204120	|	0.301030	|	0.000000	|	
Laughs	|	0.000000	|	6.020600	|	0.000000	|	0.000000	|	
Congratulations	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
stalker	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
writer	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
15	|	0.000000	|	0.124939	|	0.624694	|	0.124939	|	
minutes	|	0.000000	|	0.124939	|	0.499755	|	2.248897	|	
shelved	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
Weekly	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
II	|	0.000000	|	0.301030	|	0.000000	|	0.301030	|	
officially	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
messaged	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
brave	|	0.000000	|	0.301030	|	0.000000	|	0.301030	|	
Faith	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
gosh	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Um	|	0.000000	|	1.806180	|	0.000000	|	0.000000	|	
session	|	0.000000	|	0.124939	|	0.249877	|	2.623713	|	
actually	|	0.000000	|	1.204120	|	0.000000	|	0.000000	|	
ideas	|	0.000000	|	0.124939	|	0.124939	|	0.249877	|	
period	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
dating	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Aww	|	0.000000	|	0.124939	|	0.124939	|	0.124939	|	
cowriter	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
demoed	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
goofing	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
anytime	|	0.000000	|	0.301030	|	0.000000	|	0.301030	|	
exciting	|	0.000000	|	0.903090	|	0.602060	|	0.000000	|	
races	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Awesome	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
acts	|	0.000000	|	0.301030	|	0.000000	|	1.204120	|	
consider	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
fearless	|	0.000000	|	0.301030	|	0.301030	|	0.000000	|	
Countdown	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
booking	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
agency	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Absolutely	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
joining	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
Thanks	|	0.000000	|	0.301030	|	0.301030	|	0.000000	|	
bitten	|	0.000000	|	0.602060	|	0.000000	|	0.000000	|	
